ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
173432,West Mambalam,Chennai,Udipi Hotel Maha Ganapathy,250.0,4.4,100.0,"North Indian,South Indian",West Mambalam,75
174954,Sector 8 Rohini,Delhi,Standard Rabri Faluda And Shakes,150.0,4.3,100.0,Desserts,Sector-8 Pradeep Bhatia Marg,30
175026,Sector 6 Rohini,Delhi,Pawan Vaishno Dhaba,150.0,3.7,100.0,North Indian,Mahindra Park Pitampura,27
175054,Kurla,Mumbai,Giani'S,200.0,4.5,100.0,"Ice Cream,Desserts,Beverages",Kurla,31
175131,West Marredpally,Hyderabad,Magic On Tongue,200.0,4.2,100.0,North Indian  Rajasthani  Sweets  Chaat  Indian  Snacks  Street Food  Home Food,Syndicate Bank Colony  West Marredpally,81
175788,Ponniammanmedu,Chennai,Muhil Soup,200.0,4.3,100.0,"Snacks,Indian,Chinese",2Nd Main Road Kumaran Nagar Peravalur,64
176159,Ghatkopar East,Mumbai,Then & Now,400.0,4.2,20.0,"Continental,Mexican,Italian",Sindhu Wadi,51
176243,Paschim Vihar,Delhi,The Cake Mistri,450.0,2.9,80.0,"Snacks,Indian",Bhera Enclave Paschim Vihar New Delhi,57
176737,Naranpura,Ahmedabad,Anand Bhajipav & Pulav (Ankurwala),200.0,4.0,1000.0,"Fast Food,Chinese,Punjabi,South Indian,Snacks",Naranpura,37
177233,Athwa,Surat,Go Italy,250.0,2.9,80.0,"Italian,Fast Food,Pizzas,Burmese,Mexican,Thalis,Combo",City Light,45
177234,Adajan,Surat,Trishiv Chinese Corner,200.0,4.1,500.0,"Chinese,Fast Food,Street Food,Pan-Asian,Asian",Anand Mahal Road,44
177558,Ghatkopar West,Mumbai,Khichdi The Global Food,400.0,2.9,80.0,"Indian,Punjabi",Neelkanth Co-Operative Park,42
177925,Shalimar Bagh,Delhi,Shravana Cafe,300.0,3.6,50.0,"South Indian,Chinese",Shlaimar Bagh,68
180310,Lake Town,Kolkata,Urban Masala,500.0,4.3,1000.0,"Indian,Chinese,Continental,Italian,Tandoor",Lake Town,68
180333,Kankaria,Ahmedabad,P.Bhagat Tarachand,400.0,2.9,80.0,North Indian,Maninagar,46
180348,Navrangpura,Ahmedabad,Mleko,200.0,3.5,20.0,"Cafe,Desserts,Beverages,Continental,Pizzas,Italian-American,Pastas,Mexican,Snacks",Vijay Cross Road,45
180509,Andheri East,Mumbai,Smoodies,140.0,4.2,50.0,"Snacks,Healthy Food,Juices,Beverages,Desserts",Powai,52
181374,Ghatkopar East,Mumbai,Sweet Secret,500.0,2.9,80.0,"Bakery,Desserts",Ghatkopar Vikhroli,54
183297,Narolgam,Ahmedabad,Shree Ram Khana Khajana,250.0,4.1,20.0,"Punjabi,Chinese,South Indian",Isanpur,74
183305,Khadia,Ahmedabad,Manek Sandwich & Pizza,300.0,4.3,20.0,Fast Food,Laldarwaja,44
183789,Begumpet,Hyderabad,Bakingo,300.0,4.2,500.0,Bakery  Desserts  Beverages  Snacks,Secunderabad,57
184584,Gokhalenagar,Pune,Banglore Iyanger Bakery,200.0,2.9,80.0,"Bakery,Desserts",Shivaji Nagar,49
184704,Ghatkopar East,Mumbai,Dairy Don,200.0,4.8,20.0,"Desserts,Beverages",Ghatkopar Vikhroli,43
185579,Adajan,Surat,Lucky Pav Bhaji,200.0,2.9,80.0,Fast Food,Nr Bhulka Bhavan School,47
186503,Indiranagar,Bangalore,Habibi Falafel,300.0,4.3,1000.0,"Arabian,Mediterranean,Lebanese,Fast Food,Middle Eastern",Indiranagar,57
187314,Shivajinagar,Pune,Wich Wich,200.0,2.9,80.0,Fast Food,Shivaji Nagar,37
187356,Shyamal,Ahmedabad,Chennai Express,200.0,4.0,500.0,South Indian,Prahlad Nagar,39
188190,Shivajinagar,Pune,Gulp,200.0,4.9,20.0,"Beverages,Desserts,Fast Food",Shivaji Nagar,37
188571,Ghatkopar West,Mumbai,Dp'S Fast Food Centre,250.0,4.0,500.0,"South Indian,Chinese,Fast Food",Ghatkopar Vikhroli,51
189683,Santacruz East,Mumbai,Radha Krishna Sweets,200.0,4.2,100.0,"Sweets,Fast Food,Snacks",Scruz Bandra East,45
189872,Athwa,Surat,Lovely Pavbhaji & Dosa,110.0,2.9,80.0,"Fast Food,Snacks",Ruwala Tekra Bhagal,46
190142,Jayanagar,Bangalore,Ashok Vattika,400.0,3.6,100.0,"North Indian,Chinese,Tandoor,Beverages,Desserts",Jayanagar,48
190571,Anna Nagar,Chennai,Shri Gowri Krishnaa,200.0,4.5,1000.0,"South Indian,North Indian,Chinese",Annanagar,57
190780,Nalgonda,Hyderabad,Suprabhat Tiffins.,300.0,4.2,50.0,South Indian  North Indian,Kothapet & Dilsukhnagar,31
191644,Gidc Naroda,Ahmedabad,Chandravilas Corner,150.0,2.9,80.0,"Gujarati,Fast Food",Naroda,84
191686,Nana Varachha,Surat,Akshar Fast Food,200.0,3.5,50.0,"Fast Food,Chinese",Nr Mahavir Nagar Society,53
191797,Gulbai Tekra,Ahmedabad,Chai Sutta Bar,400.0,2.9,80.0,"Street Food,Cafe,Snacks",Navrangpura,47
192057,Swargate,Pune,Malhar,200.0,2.9,80.0,"Ice Cream,Italian,South Indian",Swargate,36
192058,Lake Town,Kolkata,Sai Jalpan Junction-Lake Town,200.0,4.4,1000.0,"Snacks,South Indian",Lake Town,66
193493,Sector 10 Rohini,Delhi,Haldiram'S,350.0,4.3,500.0,"Sweets,North Indian",Rohini,38
193930,Annanagar East,Chennai,The Cane Station,150.0,4.6,100.0,Juices,Annanagar,53
194256,Paldi,Ahmedabad,Karnavati Snacks,200.0,2.9,80.0,"Snacks,Italian,Beverages",Science City,33
194287,Vastrapur,Ahmedabad,New Prince Bhajipav Corner,300.0,4.1,100.0,"Fast Food,South Indian",Vastrapur,44
194462,Naranpura,Ahmedabad,Prajapati Farali Khichdi Center,200.0,4.2,100.0,"Snacks,Chaat",Naranpura,40
194914,Ganga Dham,Pune,Rj'S Sandwich,100.0,2.9,80.0,"Beverages,Fast Food,Pizzas",Bibwewadi,67
195029,Behala,Kolkata,The Veg Dhaba,200.0,3.9,100.0,"Indian,Thalis",South Kolkata,89
195188,Anand Nagar,Pune,House Of Chole Bhature And Parathas,200.0,3.7,20.0,Combo,Nanded City,70
195424,Seshadripuram,Bangalore,Havmor Ice Cream Havfun Parlour,200.0,4.2,20.0,"Ice Cream,Desserts",Serpentine Road Kumarapark,45
195580,Vesu,Surat,Sardar Ji Ka Dhaba,300.0,2.9,80.0,"North Indian,Punjabi",Vesu,57
195656,Lake Town,Kolkata,Anand Food Corner,250.0,4.2,100.0,"Indian,Snacks,North Indian",Lake Town,75
195786,Langford Gardens,Bangalore,Lifetree,350.0,2.9,80.0,"Continental,Indian,Beverages,Desserts,Biryani",Langford Garden Richmond Road,39
195893,Jogupalya,Bangalore,Sri Krishna Nanda Gokula Veg,200.0,4.3,50.0,"South Indian,Chinese",Ulsoor,52
196811,Ellisbridge,Ahmedabad,Radhika'S Authentic South Indian Food,300.0,4.3,100.0,South Indian,Navrangpura,30
196826,Maninagar,Ahmedabad,The Mohalla,250.0,4.0,100.0,"Pizzas,American,Fast Food,Snacks,Beverages,Combo",Maninagar,48
197009,Pulikeshi Nagar,Bangalore,Kunafa World,500.0,4.4,100.0,Middle Eastern,Frazer Town,49
197238,Shankarapura,Bangalore,The Belgian Waffle Co.,200.0,4.5,100.0,"Desserts,Beverages",V V Puram,40
197766,Memnagar,Ahmedabad,Belgian Waffles,350.0,2.9,80.0,"Fast Food,Snacks,Desserts",Vastrapur,47
198051,Sarthana,Surat,Green Foods,200.0,2.9,80.0,Indian,Yogi Chowk,54
199229,Shivajinagar,Pune,Modern Cafe,300.0,4.3,20.0,"South Indian,North Indian",Shivaji Nagar,36
201120,Andheri East,Mumbai,Khichdi Paradise,300.0,4.0,50.0,"Home Food,Indian,North Indian,Beverages",Marol Industrial Estate,51
201131,Santacruz East,Mumbai,Kripa Sagar Pure Veg Restaurant,150.0,3.6,20.0,"Fast Food,Beverages,North Indian,South Indian,Biryani,Chinese,Juices,Pizzas,Desserts,Sweets",Scruz Bandra East,36
201138,Andheri East,Mumbai,Maa Ki Khichdi,300.0,4.0,20.0,"Home Food,Indian,North Indian",Marol Industrial Estate,51
201514,Kasba Peth,Pune,Chowpati Natural Kulfi,100.0,2.9,80.0,"Desserts,Ice Cream",Camp,30
201657,Kankurgachi,Kolkata,Falam,250.0,4.3,100.0,Juices  Salads  Ice Cream  Snacks,Phoolbagan,42
201877,Ghansi Bazaar,Hyderabad,Coffee Cream,200.0,4.0,100.0,"Beverages,Fast Food,Italian,Snacks",Charminar,47
202836,Santacruz East,Mumbai,Hangout Cakes & More,150.0,4.2,100.0,Bakery,Scruz Bandra East,28
203053,Katargam,Surat,Dairy Don,120.0,4.5,20.0,"Beverages,Ice Cream",Laxmi Enclave,50
203251,Tagore Garden Extension,Delhi,Cake Factory,500.0,2.9,80.0,Bakery,Tagore Garden,72
203530,Vastrapur,Ahmedabad,Wtf! Pizza'S & Bar-Be-Que,250.0,4.0,100.0,"Fast Food,Italian,Pizzas,Jain",Vastrapur,52
203770,Satellite,Ahmedabad,7 Days,250.0,2.9,80.0,Snacks,Prahlad Nagar,48
203887,Ashok Nagar,Bangalore,Chaatimes,150.0,4.4,20.0,"Chaat,Beverages",Ulsoor,34
204243,Indiranagar,Bangalore,Halli Mane Rotti,200.0,4.1,50.0,South Indian,Indiranagar,60
204348,Kilpauk,Chennai,Bombay Halwa House,500.0,4.4,500.0,"North Indian,Punjabi,Sindhi",Kilpauk,44
204368,Vijayanagar,Bangalore,Durga Chats Club Road,100.0,3.6,20.0,"Chaat,Juices",Vijayanagar,54
204552,Shanti Nagar,Bangalore,Adithya Tiffin Centre,200.0,2.9,80.0,North Indian,Shantinagar,46
204598,Jam Bagh,Hyderabad,Swathi Mess And Dhaba,200.0,3.9,500.0,"Biryani,Chinese,Hyderabadi,North Indian,Indian",Abids & Koti,31
204706,Jayanagar,Bangalore,New Shanti Upahar,200.0,4.4,500.0,South Indian,Jayanagar,50
204946,Narayan Peth,Pune,Khandesh Junction,200.0,3.8,20.0,"Maharashtrian,Punjabi,Beverages,Combo",Swargate,36
205180,Himayatnagar,Hyderabad,Masala Republic,500.0,4.1,20.0,"Continental,North Indian",Himayath Nagar,41
205488,Gopipura,Surat,Jay Jalaram Thali,130.0,3.5,1000.0,"Thalis,Punjabi,Gujarati,Combo,Chinese,North Indian,Mughlai,Biryani",Chowk Bazar,34
205813,Ashok Nagar,Bangalore,Paakashala,500.0,4.3,100.0,"South Indian,North Indian,Chinese",Central Bangalore,37
206481,Kurla,Mumbai,Mojza Moments With Cake,150.0,4.2,50.0,"Desserts,Bakery,Fast Food",Vinoba Bhave Nagar,35
207415,Andheri East,Mumbai,Desi Desserts,400.0,2.9,80.0,Desserts,Marol Sakinaka,58
207634,Lake Town,Kolkata,Sgf - Spice Grill Flame,250.0,4.0,50.0,"North Indian,Fast Food,Chinese",Lake Town,76
207963,Vyasarpadi,Chennai,Pranav Chats,150.0,3.3,20.0,Chaat,Perambur,58
207982,Navrangpura,Ahmedabad,Riviera Restaurant,400.0,4.0,20.0,"North Indian,Chinese,Continental",Navrangpura,38
208017,Naranpura,Ahmedabad,Alma Of Aliments,100.0,2.9,80.0,"Fast Food,Indian",Naranpura,52
208617,Mg Road,Kolkata,Gupta Brothers The Abarkhabo Shoppe,250.0,4.4,1000.0,Indian,Burrabazar,37
209038,Aundh,Pune,Desi Flavours,200.0,2.9,80.0,"Fast Food,Desserts,Ice Cream,Beverages",Aundh,71
209143,Chickpet,Bangalore,Lassi Shop,200.0,2.9,80.0,"Juices,Fast Food",Htm Dargha  Majestic,46
209158,Kavadiguda,Hyderabad,Sri Mohans Chat,150.0,4.1,50.0,"Beverages,Chaat,Fast Food,Juices,North Indian",Nallakunta & Vidyanagar,40
209379,Begampura,Surat,Shree Kheteswar Mithaiwala,200.0,4.2,20.0,Sweets,Begampura,33
209690,Ghatkopar East,Mumbai,Bhagat Tarachand,300.0,4.1,500.0,North Indian,Ghatkopar Vikhroli,50
209838,Memnagar,Ahmedabad,Paratha Hai Ji,300.0,4.2,20.0,Indian,Navrangpura,55
210033,Memnagar,Ahmedabad,Bol De Bowl,300.0,2.9,80.0,Fast Food,Navrangpura,53
210035,Chembur,Mumbai,Au Naturel Popsicle,200.0,2.9,80.0,"Desserts,Healthy Food,Ice Cream",Chembur,47
211245,Sion,Mumbai,Tortaa Cake Shop,500.0,2.9,80.0,"Bakery,Desserts",Sion Bhakti Park,51
211283,Tagore Garden Extension,Delhi,Cake 24Ghante,500.0,2.9,80.0,Bakery,Tagore Garden Extension,70
213337,Kavadiguda,Hyderabad,Veerji Ka Dhaba,200.0,4.1,100.0,North Indian,Himayath Nagar,39
213355,Isanpur,Ahmedabad,Udipi Darshini,300.0,3.6,20.0,Indian,Jaymala Busstopghodasar,50
213575,Kuber Nagar,Ahmedabad,Sai Baba Idli Dhosa Center,200.0,4.1,20.0,South Indian,Naroda,51
213931,University Area,Ahmedabad,Huber & Holly,350.0,4.3,100.0,"Pizzas,Pastas,Beverages,Desserts,Ice Cream",Navrangpura,39
214166,Malleshwaram,Bangalore,Asha Food Camp,250.0,4.5,500.0,"Indian,Beverages,Biryani,Chinese,Desserts,Ice Cream,Juices,Tandoor,North Indian,Street Food,Chaat,South Indian",Malleshwaram,54
215012,Vishala,Ahmedabad,Shakti - The Sandwich Shop - Vishala,300.0,4.4,20.0,"Pizzas,Combo",Vasna,44
215357,Kavadiguda,Hyderabad,Aamantran - Mithaaii,200.0,3.7,50.0,"Chaat,Snacks,Bakery,Sweets",Nallakunta & Vidyanagar,43
215453,Srirampura,Bangalore,Maggi Mane,200.0,4.3,20.0,"Beverages,Fast Food,Italian",Majestic,52
216061,Ghatkopar East,Mumbai,Laxman'S Om Vada Pav,100.0,4.4,500.0,"Fast Food,Snacks",Ghatkopar Vikhroli,52
216229,Ambawadi,Ahmedabad,Urban Foods Ambawadi,250.0,2.6,20.0,"Chinese,North Indian,Punjabi",Navrangpura,36
216561,Lake Town,Kolkata,Him Cream,100.0,2.9,80.0,Ice Cream,Lake Town,77
216894,Tri Nagar,Delhi,M.K. Chinese Food,450.0,2.9,80.0,Chinese,Ashok Vihar,72
217306,Athwa Gate,Surat,Hotel Priya,300.0,4.3,1000.0,"South Indian,Punjabi,North Indian,Thalis,Combo",Athwagate,39
217351,Athwa,Surat,Santushti Shakes & More,150.0,4.3,50.0,"Beverages,Desserts,Ice Cream",Ghod Dod Road,36
218244,Powai,Mumbai,R Bhagat Tarrachand,300.0,4.2,1000.0,"North Indian,Mughlai,Street Food,Biryani,Home Food,Kebabs,Punjabi,Sindhi",Powai,49
218579,Egmore,Chennai,Sri Krishna Sweets,200.0,4.4,50.0,"Sweets,Snacks,Street Food",Egmore,35
219321,Santosh Nagar,Hyderabad,Balaji Mithai Wala & Chat,150.0,4.0,100.0,Sweets,Santosh Nagar,45
219356,Gultekdi,Pune,Squisito Cafe Italiano,250.0,4.3,20.0,"Beverages,Desserts,Pastas",Bibwewadi,55
219460,Ashok Nagar,Bangalore,Go Native,600.0,4.2,100.0,"Healthy Food,Jain,North Indian,South Indian",Central Bangalore,38
219602,Punjagutta,Hyderabad,Arya Bhavan Pure Veg,200.0,4.2,100.0,Indian,Nagarjuna Hills  Punjagutta,53
219834,Varachha,Surat,Everything @99,150.0,3.5,100.0,"Thalis,Punjabi,North Indian,Biryani",Opp Jain Dharamshala,42
219909,Swargate,Pune,Nanumal Bhojraj Sweets,350.0,2.9,80.0,Sweets,Swargate,39
219920,Chembur,Mumbai,Pan World Cafe,100.0,4.4,20.0,Paan,Chembur,49
220162,Rohini,Delhi,The Pizza Point,250.0,2.9,80.0,"Chinese,Pastas,Pizzas",Pocket A Sector 1,33
220829,Thousand Lights,Chennai,Old Mercara,650.0,4.4,50.0,Ice Cream,Royapettah,45
221197,Udhna,Surat,Nv Fastfood,150.0,4.0,100.0,"Fast Food,North Indian,Chinese,South Indian,Snacks,Pizzas",Udhna,26
221964,Ballygunge,Kolkata,Kurry Patta,250.0,4.5,500.0,"Chinese,North Indian,South Indian",South Kolkata,71
221975,Isanpur,Ahmedabad,Rudra Fast Food,150.0,2.9,80.0,"Fast Food,Pizzas",Isanpur,50
222053,Himayatnagar,Hyderabad,Stikstof,500.0,2.9,80.0,Ice Cream,Himayatnagar,49
222381,Rani Gunj,Hyderabad,Aashirvad Tiffins,200.0,4.2,500.0,South Indian  Fast Food  Chinese  Snacks  Juices,Begumpet,51
223313,Andheri East,Mumbai,Dil Se Dalia,250.0,2.9,80.0,Fast Food  North Indian,Pream Nagar Sakivihar Road,60
224293,Vastrapur,Ahmedabad,Cake Eggless,600.0,4.4,50.0,"Desserts,Fast Food",Navrangpura,44
224303,Purasawalkam,Chennai,Lassi Junction Purasawalkam,300.0,4.1,20.0,"Beverages,Juices,Fast Food,Snacks,Desserts",Purasawalkam,37
224326,Jodhpur Village,Ahmedabad,The Swad,200.0,4.0,500.0,"Thalis,Punjabi,Gujarati,North Indian,Chinese,Combo,Desserts",Shivrajni Char Rasta,39
225492,Mahadev Nagar Tekra,Ahmedabad,Momos'S World,150.0,2.9,80.0,Chinese,Vastral,77
225792,Sector 1 Rohini,Delhi,Cake Studio-100% Veg,99.0,3.8,100.0,"Bakery,Chinese,Snacks,Desserts",Rohini,28
225926,Rustampura,Surat,Raj Food Corner,200.0,3.4,20.0,"Beverages,Fast Food",Rustampura,32
226813,Isanpur,Ahmedabad,Nagar Fast Food,150.0,4.5,20.0,Fast Food,Isanpur,48
227152,Chembur,Mumbai,Shree Vishnu Hotel,250.0,4.4,20.0,"Indian,Thalis",Chembur,50
227157,Jorabagan,Kolkata,Foody Junction,150.0,3.7,20.0,Home Food  North Indian,Burrabazar,58
227235,Sector 8 Rohini,Delhi,Fruitarian - Fruit Salads,200.0,4.2,100.0,"Healthy Food,Salads,Ice Cream,Beverages,Juices,Navratri Special,North Indian,Snacks",Sector 8C,45
227974,Tarnaka,Hyderabad,Ssv -Tiffin'S And Snacks,149.0,4.3,100.0,South Indian  Snacks  Combo,Tarnaka  Nacharam & Malkajigiri,61
228308,Old Malakpet,Hyderabad,Kekiz Cake Shop,100.0,3.6,20.0,Bakery,Malakpet,39
228725,Tarnaka,Hyderabad,Sudarshan Reddy Pure Ghee Sweets,200.0,4.4,100.0,Desserts  Sweets,Tarnaka  Nacharam & Malkajigiri,51
229063,Kothrud,Pune,Caramella'S,400.0,2.9,80.0,"Desserts,Bakery",Paud Road,53
229581,Chembur,Mumbai,Annapurna Meals,250.0,4.1,50.0,North Indian  Sindhi  Punjabi  Thalis,Chembur,46
229687,Rohini,Delhi,The Crispy Bites,400.0,3.9,50.0,Fast Food,Rohini,52
230143,Vasanth Nagar,Bangalore,The Food Corner,150.0,4.5,20.0,"Chinese,North Indian",Starbucks Cbd,38
230452,Ellisbridge,Ahmedabad,Cia Chinese In Ahmedabad,250.0,2.4,20.0,Chinese,Law Garden,35
230802,Behala,Kolkata,The Combo King (Pure Veg),200.0,4.0,50.0,North Indian,Alipore,89
230804,Behala,Kolkata,Amber - Veg Food Delivery,250.0,4.0,50.0,"North Indian,Thalis",Alipore,91
231224,Navrangpura,Ahmedabad,Vadilal Ice Creams,300.0,2.9,80.0,"Hyderabadi,Indian",Navrangpura,44
231373,Raja Bazar,Kolkata,Janta Sweets,200.0,4.1,20.0,"Desserts,Sweets",Burrabazar,45
231770,Shanti Nagar,Bangalore,Rj 19 Cafe,200.0,2.9,80.0,North Indian,Shantinagar,47
231777,Shanti Nagar,Bangalore,Dadi Di Rasoi,200.0,3.7,20.0,North Indian,Shantinagar,44
231794,Shanti Nagar,Bangalore,Paratha House,200.0,2.9,80.0,North Indian,Shantinagar,45
231795,Shanti Nagar,Bangalore,Salasar Balaji Restaurant,200.0,2.9,80.0,North Indian,Shantinagar,54
232321,Behala,Kolkata,Agarwal'S Vegetarian,250.0,4.2,100.0,"Street Food,North Indian,Chinese,South Indian,Fast Food",Alipore,89
232393,West Mambalam,Chennai,Sre Bakya Fast Food,250.0,4.2,1000.0,"South Indian,North Indian,Biryani,Chinese,Tandoor,Snacks,Beverages,Combo",West Mambalam,72
232602,Chickpet,Bangalore,Chetty'S Corner,200.0,4.0,20.0,Fast Food,Kilari Road,51
233108,Rohini,Delhi,Vaishno Punjabi Dhaba,300.0,4.5,50.0,North Indian,Sector-8,31
233403,Vesu,Surat,Madras Dhosa Center,200.0,4.4,50.0,South Indian,Vesu,55
235488,Chamrajpet,Bangalore,Sri Sai Cafe,150.0,4.3,20.0,Fast Food,Basavanagudi,52
235505,Ellisbridge,Ahmedabad,Puffizza,700.0,4.2,20.0,"Pizzas,Italian,Fast Food",Navrangpura,32
236430,Vastrapur,Ahmedabad,Kilos - By Food On Way,150.0,4.2,50.0,"North Indian,Punjabi,Thalis,Salads,Beverages,Chinese,Combo,Tandoor",Vastrapur,45
237691,Rohini,Delhi,Bablu Best Bakers,250.0,3.5,100.0,"Bakery,Desserts",Rohini,30
238268,Teynampet,Chennai,Cream Stone,300.0,4.6,100.0,"Ice Cream,Desserts,Beverages",Alwarpet,53
238578,West Marredpally,Hyderabad,The Starter,250.0,4.4,20.0,Chaat  Street Food  Beverages  Home Food  Salads  Snacks,Kharkhana & Trimulgherry,72
239232,Ghatkopar East,Mumbai,Inox,400.0,2.9,80.0,Fast Food,Neelyog Square Mall,53
239536,Baguihati,Kolkata,Nisha'S Veg Kitchen,300.0,4.4,100.0,"Indian,Rajasthani,Punjabi,Thalis,Desserts,Beverages",Lake Town,97
239676,Kilpauk,Chennai,Swaad Punjab Ka,500.0,4.1,100.0,"Punjabi,North Indian",Kilpauk,46
240497,Budh Vihar,Delhi,Pandit Ji Ke Paranthe,300.0,3.3,50.0,Indian,Budh Vihar Phase 1,46
241328,Gulbai Tekra,Ahmedabad,1441 Pizzeria,400.0,4.3,100.0,"Italian,Pizzas,Pastas,Fast Food,Desserts,Beverages",Navrangpura,38
241674,Vastrapur,Ahmedabad,The Healthy Stove,200.0,3.8,500.0,"North Indian,Healthy Food,Salads,Chinese,Thalis,Fast Food,Street Food,Beverages,Biryani,Continental,Punjabi,Italian,Gujarati",Vastrapur,40
241787,Shivajinagar,Pune,Chirp Cafe,400.0,4.4,20.0,"Beverages,Chinese,Indian,Italian,Pizzas",Shivaji Nagar,48
241788,Shivajinagar,Pune,Khichdi Express,200.0,4.6,20.0,"Healthy Food,Home Food,Desserts",Shivaji Nagar,40
241997,Santacruz East,Mumbai,Youzhi - By Stove,400.0,2.9,80.0,"Asian,Pan-Asian,Chinese,Beverages,Desserts",Scruz Bandra East,44
242130,Wanowrie,Pune,Dum Biryani,300.0,2.9,80.0,Maharashtrian,Wanowrie,65
242720,Mylapore,Chennai,Mani Sri Saastha Kitchen,250.0,2.9,80.0,Indian,Mylapore,70
243711,Modi Colony,Pune,Cafe Chokolade,120.0,4.7,20.0,"Desserts,Ice Cream",Chokolade Camp Gst,30
244078,Gokhalenagar,Pune,Ganpat Sweets,100.0,4.6,20.0,"Indian,Snacks",Shivaji Nagar,45
244883,Kothapet,Hyderabad,Nic Natural Ice Creams,120.0,4.5,1000.0,Ice Cream  Desserts,Magic Spoons Enterprises,46
246047,Jayanagar,Bangalore,Parimala Sweets,200.0,2.9,80.0,"Snacks,Sweets",Jayanagar,54
247094,Srirampura,Bangalore,Geet'S Kitchen,199.0,2.9,80.0,"North Indian,South Indian",Majestic,52
247097,Powai,Mumbai,Damodar Kulfiwala,150.0,2.9,80.0,"Desserts,Ice Cream",Powai,47
247275,Santacruz East,Mumbai,Shreenath Sweets Snacks And Farsan,150.0,4.1,100.0,"Desserts,Snacks,Sweets",Shastri Nagar,34
247601,Beleghata,Kolkata,John'S Bakery,100.0,4.1,100.0,Bakery,6D Surah Second Lane,49
247659,Narayanguda,Hyderabad,Jenny'S Brownies,300.0,3.2,20.0,"Desserts,Beverages",Old Mla Quarters Road,32
248929,Navrangpura,Ahmedabad,Swad-E-Punjab,300.0,4.3,100.0,"North Indian,Punjabi,Thalis,Combo,Gujarati",Navrangpura,34
248965,Kothrud,Pune,Singh Saab,200.0,4.0,500.0,"Indian,Snacks,Punjabi,Street Food,Desserts,Beverages",Kothrud,52
249765,Bhowanipore,Kolkata,Noodle Chef,350.0,4.0,50.0,"Chinese,Fast Food",South Kolkata,60
249774,Shivaji Nagar,Pune,Crazysizzlers,600.0,2.9,80.0,"Pastas,Pizzas,Continental,Chinese,Thai",J M Roadshivaji Nagar,38
249968,Sector 11 Rohini,Delhi,Dhruv'S Kitchen,250.0,2.9,80.0,Indian,Rohini,58
250455,Koyambedu,Chennai,Dosa Kadai - Since 1989,150.0,4.1,50.0,"South Indian,North Indian",Madras Thiruvallur High Road,80
250461,Barabazar Market,Kolkata,Satvik,250.0,2.9,80.0,Indian,Burrabazar,52
250575,Himayatnagar,Hyderabad,A Bleu Basil,700.0,4.1,100.0,Indian,Himayath Nagar,36
251329,Khairtabad,Hyderabad,Babai Express,200.0,3.7,20.0,Snacks  South Indian  Telangana,Lakdikapul,39
251566,Ghatkopar East,Mumbai,Say Cheese,250.0,4.1,100.0,"Fast Food,Snacks,Italian,Chinese,Pizzas,Combo",Ghatkopar Vikhroli,48
251601,Kodambakkam,Chennai,Shakes And Desserts,200.0,3.9,100.0,"Ice Cream,Juices,North Indian,Salads",Choolaimadu Near Basha Street,50
252614,Paschim Vihar,Delhi,Nic Natural Ice Creams,120.0,4.5,100.0,"Ice Cream,Desserts",Paschim Vihar,35
253380,Mylapore,Chennai,Nei Idly Sambar,200.0,3.8,100.0,South Indian,Mylapore,65
253424,Prashant Vihar Rohini,Delhi,Spice N Curry,300.0,3.9,100.0,"Chinese,North Indian",Sec-14,54
253593,Gultekdi,Pune,Shreeji Pure Veg,300.0,4.1,50.0,"North Indian,South Indian,Chinese",Bibwewadi,60
253822,Santacruz East,Mumbai,Sandwich Plus,200.0,2.9,80.0,Fast Food,Scruz Bandra East,38
253828,Santacruz East,Mumbai,French Fries Fusion,200.0,2.9,80.0,Fast Food,Scruz Bandra East,47
253871,Lake Town,Kolkata,Idly Aunty,250.0,4.0,100.0,South Indian,Lake Town,68
254041,Vishal Nagar,Surat,La Pino'Z Pizza,300.0,4.3,100.0,"Pizzas,Italian,Snacks,Desserts,Beverages",Laxmi Enclave Katargam,57
255436,Koramangala,Bangalore,Chaat Street,200.0,4.2,100.0,"Fast Food,Snacks,Chaat,Street Food,Beverages,Combo,North Indian,Indian,Maharashtrian,Rajasthani",Btm,58
255789,Rajajinagar,Bangalore,Great Indian Khichdi,200.0,4.2,500.0,"Indian,Home Food,Healthy Food,Snacks",Basaveshwaranagar,56
255996,Chembur,Mumbai,Feast Cakes And Bakes,500.0,2.9,80.0,Bakery,Kurla,43
256660,Bharthana,Surat,Kwality Walls Frozen Dessert & Ice Cream Shop,100.0,4.6,100.0,"Desserts,Ice Cream",Piplod,47
257452,Kondhwa Budruk,Pune,Drunken Shake,100.0,2.9,80.0,Beverages,Dhankawadi,74
257810,Santacruz,Mumbai,Great Indian Khichdi,200.0,4.4,500.0,Indian  Home Food  Healthy Food  Snacks,Scruz Bandra East,38
258189,Rohini,Delhi,Great Indian Khichdi,200.0,4.3,100.0,"Indian,Home Food,Healthy Food,Snacks",Sector 7,33
258598,Saki Naka,Mumbai,Fresh Meals Company,300.0,3.8,100.0,"North Indian,Home Food",Marol Sakinaka,40
258721,Karve Nagar,Pune,Cloud Khichdi,250.0,4.1,100.0,"North Indian,Punjabi,Maharashtrian,Gujarati",Kothrud,51
259466,Gandhi Nagar,Chennai,Chennai Creams,200.0,2.9,80.0,Indian,Nungambakkam,59
